1978	1.9660023,0.5811057,-0.24246094,1.1244941,-1.4268064,0.2927958,1.4389038,0.13810422,-0.24289685,-0.39440683,-0.78335166,-0.5207752,0.07397312,-0.86104393,-0.11947882,-0.10798638,0.23459291,-0.4234273,-0.48664194,-0.3451042,0.5674564,0.3189272,-1.1910994,-0.4449242,-0.044017702,0.63184583,-0.233223,0.73902965,0.84603876,0.5961654,1.0118706,1.4872836,0.56138027,0.33377126,-0.87289816,-0.13555208,0.6028064,-0.29944032,1.025308,0.020863956,0.1976049,-0.18771102,0.42775887,0.85836065,-2.1073492,-1.08089,-0.22549537,0.12791282,-0.9645036,0.6488318,0.46695122,0.95928496,0.71833336,-0.28860468,0.82466406,-0.77451706,0.12678558,0.8224062,-0.2603524,-0.2511323,0.78045225,1.1476969,-0.45450428,0.7198582,0.17697123,-0.05158892,0.30534145,0.044978395,0.25809872,0.17919217,-0.10023307,0.057097066,0.34418112,0.30223998,0.80871737,-0.46462423,-0.00097269414,-0.57085055,0.7294843,0.034438707,0.7148538,-0.12232809,-1.0073192,0.41665092,0.87326616,0.007439771,-0.2072395,-0.48557103,0.33977893,-0.1632239,0.044711344,0.26236346,0.12872168,-0.17847857,-0.1448554,0.78257483,0.66621673,1.2383888,-2.565957,1.0270137
1979	1.9610764,1.4965066,-0.8405946,0.6253586,-1.6057687,0.15029699,0.93504643,-0.060163032,-0.22761686,-0.042718023,-0.8652496,-0.53224045,-0.8889019,-0.6881866,0.1091137,-0.20872864,0.51961243,-0.4665945,0.08815818,0.39291653,0.5968095,0.33372685,-1.2047147,-0.40701088,-0.25148556,0.71851575,0.463564,1.1004704,0.48493943,0.7463986,1.1391568,1.2641459,0.35470515,0.41564944,-0.9581019,-0.33948314,0.39187172,-0.9054032,0.92801625,-0.28472573,0.19222641,0.080911726,0.36506322,0.6822151,-1.7411776,-0.18752632,-0.41787595,0.5196772,-0.40039328,0.32092932,1.219379,0.96918106,0.61591923,0.4558374,0.61368525,-0.44738925,0.30267045,1.1930923,0.06371415,-0.23569018,0.1360938,1.0722681,-0.23582529,0.62991345,-0.278275,0.4801049,0.7611769,-0.13915163,0.06618088,0.9537654,0.4039484,-0.28751853,0.12609965,0.24542578,0.9025635,-0.21400201,0.5454535,-0.82274306,0.7763406,0.2925955,0.7501488,-0.007732114,-0.7231628,0.49814722,0.6239683,-0.24354056,-0.5778193,0.13460086,1.0003773,-0.14446177,-0.13444339,0.8142815,0.56967074,-0.025109949,-0.4774706,0.1639299,0.20015296,1.3400261,-2.354308,1.0519184
1980	1.5169345,1.226573,-0.070689015,1.3556284,-1.8013376,0.5737749,0.7487756,-0.13341266,0.013272155,0.08234537,-1.2179583,-0.3729992,-0.14532365,-0.91364074,-0.19382654,0.108240485,0.86176795,-0.33247504,0.22996339,-0.36175957,0.059865274,0.63306636,-0.9583927,-0.25060773,-0.36806574,1.281441,-0.19803755,0.61038613,0.52201325,0.66906655,0.39312518,1.653055,0.5761127,-0.020928303,-0.64390224,-0.41928142,0.45774913,-0.08729191,0.74973303,-0.38902402,-0.47958905,0.30964312,0.058797143,0.5889005,-1.8536168,-0.6246227,-0.20878245,-0.12959138,-0.51689357,0.94731164,0.817879,0.34816292,0.6200378,0.16459438,1.0897514,-0.050274573,0.5427561,0.89509636,-0.26158726,-0.6528534,0.3892662,0.94951284,-0.07511319,0.851149,0.10319814,0.525126,1.0472488,0.031799607,0.26012513,-0.093324594,0.12761255,-0.56083924,0.30937544,0.7020442,0.5937427,-0.47817048,0.32613784,-0.42781967,0.9360079,0.1700166,0.49617895,0.00554914,-0.28913704,0.31777206,0.6256935,0.06726137,-0.79780793,0.5899432,0.52657014,-0.22110498,-0.71770805,1.2354282,-0.05469078,0.074558854,-0.7413944,0.11089272,0.73103136,0.6390957,-2.4102626,1.1717869
1981	0.21856998,0.8956542,0.2863519,-0.16631794,0.18189579,-0.046421286,-0.030625746,-0.13553493,0.28781256,-0.06495616,1.1666219,-0.26532093,-0.24419346,0.7305022,-0.058989584,0.13544913,0.31298125,0.28806847,0.41939542,-0.62729526,-0.016914006,-1.0143712,-0.44141772,0.46267036,-0.38288218,-0.016357804,0.31989765,0.7051961,-0.026388932,0.51665676,0.60419595,0.74912316,-0.59690607,0.81891215,-0.42993337,0.014004187,-0.1871269,0.18909222,-0.11542177,-0.19602463,-0.03776938,0.12966233,-0.12264179,0.31873697,-0.07608165,-0.377902,0.5107227,0.3465371,-0.4443655,1.5729039,0.091584854,0.46682036,0.902831,0.14787099,0.13480823,-0.81614953,-0.0026973772,0.038092572,-0.042064723,0.49811116,-0.4913367,0.87761587,0.22247022,0.26036707,0.7298042,-0.11411283,0.36754072,-0.26837867,0.7137056,-0.5992914,-0.4249121,-0.1429691,0.15898255,0.08993066,-1.150872,-0.12889336,0.8798441,0.58943933,0.3981276,-0.019105451,0.21216586,0.06476426,0.006987393,0.6431611,-0.18208784,0.3177613,-0.2610524,1.0696901,0.0015363132,-0.21245211,-0.5408464,0.38960463,0.59437245,-0.7011142,0.4541364,-0.6058401,0.34835282,0.8055039,-0.0041483007,0.04608021
1982	1.1562335,0.9577337,0.4408017,1.910572,-1.5829172,0.056010954,0.2085879,-0.017086716,-0.06527747,0.3486427,0.014517375,-0.7525085,-0.36629853,-0.055161584,-0.4293577,-0.50767094,0.71240205,-0.0020220936,0.8026586,0.010628304,0.867303,-0.13518393,-0.48428327,0.16114014,-0.615064,0.28806618,0.46094355,-0.42115933,-0.068011865,0.85765696,1.6634225,0.8479721,0.34976482,0.23414895,-0.42126814,0.30907995,0.018725164,-0.45523262,-0.11674684,-0.19051467,-1.0637513,-0.06659914,0.5911208,0.4660537,-1.1959246,-0.9870629,0.11490536,0.10987003,-0.86538136,0.5479135,-0.007341025,0.46172464,0.6918867,-0.016575852,-0.43028647,-0.9710091,-0.6436212,0.058688547,-0.2065767,0.097358644,-0.25060618,0.41465712,-0.9989623,0.704202,0.007877963,-0.07988845,0.22507834,-0.80782264,0.22198793,0.5006954,-0.44373265,-1.1218714,0.60351014,0.65153736,-0.15890504,0.23948781,0.17142811,-0.6740894,-0.034491505,-0.65961814,0.5774799,-0.39187655,-0.20228177,1.1619728,-0.0873269,0.21148112,0.3992882,0.7418732,-0.62354475,-0.19972305,-0.6072201,0.4843522,0.29290348,0.035736013,0.5519848,-0.35215008,0.08245618,0.31551898,-1.0649512,0.10220867
1983	1.583432,2.1758819,0.3905067,1.0770365,-1.4616194,0.22043115,0.8168517,-0.940974,-0.13365662,0.479938,-1.1505309,-0.41325593,-0.22554019,-0.6807497,0.24661463,-0.23368523,0.27214447,-0.4290854,0.5529754,-0.14773066,0.21472658,-0.07397824,-0.6307776,-0.12594514,-0.5208888,0.5276094,1.0344751,-0.33196065,0.5711637,1.3354664,1.0497204,0.54276276,0.08879476,0.4412072,-0.97350645,0.36962247,0.5261869,-0.03493847,-0.7673109,-0.2477939,-0.5789422,0.1319846,0.24655204,0.1195475,-0.98185337,0.1825636,-0.60165876,0.66077363,-0.23846199,-0.16384977,0.7867495,0.27160978,0.58009905,0.48404717,0.37885547,-0.20243497,-0.12756969,-0.116493136,0.30655098,-0.45822757,-0.14325474,0.32205886,-0.7940158,0.6574362,-0.5146844,-0.3741002,0.61147124,-0.42206395,0.74266464,0.8045235,-1.2658695,-0.65187883,0.26351708,0.6290125,-0.22464618,0.07665289,0.5449569,0.25479892,0.27219018,0.16117848,1.0708716,-0.32874364,-0.1468033,0.75898474,0.28432262,-0.83759373,0.09762314,0.47511446,0.23581152,-0.39551458,-0.7594043,0.90454066,0.4675939,-0.021335738,0.15375696,0.28594127,0.74854565,0.8499528,-1.5189198,1.1590354
1984	1.192341,1.103705,-0.20532162,0.10394183,-1.4745227,0.19755828,0.8972524,0.057913482,-0.623582,0.28720862,-0.299047,-1.1209891,-0.08446951,-0.5213892,0.7657092,-0.5756696,0.2766101,-0.17439343,0.64212674,-0.112622544,0.99334574,-0.43299925,-0.76235914,0.26445177,-1.3368332,0.7001684,0.67427635,-0.20998165,0.7762673,0.92099255,1.6591855,0.024598064,0.3638386,0.023385823,-0.2769367,0.7398112,0.29905298,-0.3285238,0.27183577,0.39171582,0.116801664,-0.0072312895,0.48360378,-0.37789142,-1.270605,-0.71057,-0.49063355,0.7922342,-0.390103,0.6608989,0.1321416,0.7645747,0.89362645,0.22317787,0.23992112,-1.0098921,-0.43478617,0.51363087,-0.03920209,-0.4569674,0.6341613,0.6716303,-0.08030226,1.1342521,-0.49341547,-0.25053564,0.1759514,-0.3706991,0.1667319,-0.4125702,0.14210981,-0.20182763,1.264184,0.6557138,-0.5796745,0.28046042,0.17084296,-0.8285636,0.29923907,0.05165247,1.0916252,0.3450382,0.21733396,0.84715784,0.03170166,-0.26987916,-0.32678792,0.39257893,-0.015345692,0.22333907,-0.39827612,0.64243114,0.04519305,0.10872635,-0.19538096,0.06682873,0.07221554,0.8901218,-1.9140016,1.2808063
1985	1.5507009,1.6411484,-0.21052718,0.45504627,-1.4385608,0.23435743,1.3949783,-0.6407409,-0.068408005,0.17140014,-1.034624,0.17806211,-0.2230239,-0.37226164,0.3424726,-0.51988757,0.16906288,-0.9309418,0.43915817,0.47689882,0.6821965,0.26217723,-1.176547,0.124461085,-0.62950146,0.22115567,0.29556978,-0.084623516,-0.011685362,0.2638841,2.2180142,1.6728271,0.04377181,0.0048744357,-0.40203303,0.7840535,0.4985222,-0.49743006,-0.048698556,0.3393961,-0.47526282,-0.035750613,0.5695717,-0.15188146,-2.7164848,-0.47728205,-0.25855747,0.77600485,0.072358035,0.8829485,-0.08414764,0.33417088,0.6272636,0.33580002,0.094286054,-0.29078388,0.091834545,0.30384982,0.5085803,-0.72751343,-0.08545718,1.3293496,-0.8231493,1.0289844,-0.4106128,-0.6221181,1.130865,-0.62017447,0.18689215,0.12542011,-0.14650117,-0.81846017,0.7707028,-0.31697446,0.2432421,0.2716088,-0.105954446,-0.5652792,0.0066989223,-0.084361166,0.50086504,-0.49227703,-0.09454879,1.107532,0.9218736,-1.3136988,-0.61316305,0.42385834,0.45522982,0.1756405,-0.6433102,0.5050707,0.57556313,-0.28620335,-0.40527636,0.28817433,0.2522142,0.9267659,-1.206581,0.72379726
1986	1.3966583,1.2110231,0.33980885,1.3955263,-1.0713823,-0.22655657,0.6569046,-0.08060007,0.6918584,0.4371645,-0.74581003,-0.40859464,-0.93127793,-1.2433006,-0.60390705,-0.655233,0.7758857,-1.196137,-0.23162605,-1.1477413,-0.044143315,-0.12281652,-1.1323454,0.23413678,-0.82011205,1.6154135,0.63541275,-0.33136725,0.968161,0.95465946,0.9304608,1.1097689,-0.5536241,1.1116171,-0.6472614,0.75934035,0.45418382,-0.06617891,-0.98309946,-0.00069518574,0.6005654,0.57034504,-0.2686861,-0.475171,-1.3201866,-0.8756905,0.7403463,0.8308509,-0.4410246,0.8231198,0.4468129,-0.31196356,0.3988043,0.31199974,-0.08453916,0.48950523,-0.010747434,0.5770951,-0.15446445,-0.039497294,0.21232875,0.18418558,-0.38107905,0.031274904,0.28797042,-0.47559208,0.9841893,-0.5722668,-0.38091722,0.41403815,-0.16336876,0.31356597,0.4278263,0.8306407,-0.71500814,0.31102592,0.2854064,0.29404187,0.6708625,-0.11096439,0.4365658,-0.08310904,-0.085445195,0.9917996,0.73408806,0.15247045,0.022194685,-0.25539836,-0.7247599,-0.06354945,-0.5088376,0.20278303,-0.30884266,0.39229432,-0.57287604,-0.6052695,0.56794095,0.25384933,-1.0860864,0.28238553
1987	2.107513,0.64223564,0.54493,0.22129624,-1.6581888,0.6546482,0.39457193,0.4800206,0.80579066,-0.36925587,-0.3252548,-0.23672935,-0.7959079,-0.41925526,0.6280833,-0.0332809,0.5842322,-0.7133112,-0.019464852,-0.70532155,0.02624341,0.44482672,0.24457996,-0.1974533,-0.82030064,0.01666011,1.126039,-0.29044932,0.7566874,0.8211844,0.85839033,0.6165477,-0.23260473,0.2563633,-0.21048647,1.1416447,-0.0821878,-0.06591115,-0.12400991,0.09058534,-0.69088024,0.13231014,0.5886039,0.072240144,-1.7159745,-0.8440173,0.6053487,0.28090507,-0.17821014,0.42552033,1.1110989,0.6105378,1.1106083,0.43002337,0.80524653,0.7474748,-0.635402,0.01291331,-0.09269224,-0.057657026,0.15041628,1.491372,-1.0538635,0.41619202,0.14505209,1.0668526,1.2554896,-1.4567908,0.07518014,0.2620433,0.54590034,-0.23798099,0.4295497,0.37368023,0.26371914,-0.21340103,-0.30693734,0.60263014,0.3401139,-0.54897165,0.8152932,0.114132114,0.5825547,0.506165,1.1645632,0.29146034,-0.35133132,0.08784297,-0.88996583,0.94726807,0.12755285,1.2487267,0.17704561,0.70890594,-0.04236724,-0.65923184,0.1095642,0.33361685,-1.8515126,0.82182264
1988	1.2281507,-0.3344611,0.40287027,0.14815706,-1.7947415,0.10180267,0.06411905,0.37707126,0.38053226,-0.83686334,0.03080865,-0.6290965,-0.86017126,-0.20737542,0.2812397,-0.14236403,0.068070136,-0.18691131,-1.7836924,-0.9910132,-0.11822877,0.18939972,-0.959692,0.1833263,-1.2090181,-0.08779552,1.0009485,0.19027998,0.06300203,0.7899278,0.5752504,0.9453579,0.33407316,-0.28340262,-0.53248554,-0.11468925,0.2595842,0.9677587,-0.2756375,0.17704582,0.34791467,0.18163241,-0.3326162,1.05529,-1.1975185,-0.48065928,0.3474286,0.46468496,-0.26686698,0.14550026,0.6388981,1.0193489,0.87640643,1.133923,1.2595587,0.7560595,-1.050053,0.41239935,0.25501987,-0.38041773,-0.111329876,0.7873614,-1.3822892,0.6936357,-0.8124446,1.1522909,0.9924559,-0.53205466,-0.38013357,0.14321432,0.35918227,0.06904168,1.3278778,0.31044123,0.92454046,1.2564496,-0.115592524,-0.58684665,0.32400414,-0.1837051,0.42714196,-0.24319717,-0.41287702,-0.21268454,0.36743197,0.46191975,-0.21573053,0.2706435,0.26384124,0.6130471,0.94408625,1.2028352,0.17302914,0.7712237,-0.83872455,-0.5055247,2.1572485,0.79102266,-1.3150789,1.1875447
1989	1.5883989,0.22511283,-0.25941783,0.110495165,-1.4624847,0.8466005,-0.0535289,0.05357388,0.27419457,-0.14267264,-0.18142866,0.50771517,-1.62279,-0.69101375,0.099218294,-0.28345633,-0.0708672,-0.56033444,-1.224808,0.04073261,0.51607627,0.6536558,-1.2349252,1.1009789,-1.0413183,0.26734126,1.9092656,0.02173647,-0.6842564,0.9694048,0.99041337,1.5681846,-0.021116175,-0.063914575,0.051011838,0.40284348,-0.5181971,0.5774705,0.24904497,-0.15437643,1.2005309,0.5682527,0.61126924,0.58359474,-1.1919069,-0.83730066,1.0346819,0.5128762,0.44306323,0.13116758,0.86613125,1.3660074,0.3024254,0.49641475,0.6188458,0.9738783,-0.2206028,0.6608264,0.30884245,0.21375538,-0.48743436,1.1717557,-0.38557008,0.8159986,-0.013276143,1.0028538,1.2772713,-0.43381658,-0.25865975,-0.010214169,-0.7281362,0.113593996,0.3450999,0.1283596,0.21593042,0.9060512,0.20788161,-0.24485011,0.036422282,-0.6700944,-0.50976396,-0.31720102,0.047765438,0.21471353,0.6420686,0.4260742,-0.25780404,0.0709762,-0.15491576,1.0832382,1.0541312,0.92606866,0.21699935,1.428067,-1.5209212,0.20616822,0.7499397,1.403037,-0.9613423,0.6740926
1990	1.0721753,1.0953146,0.323629,0.31258643,-0.21501435,0.06284826,0.14410296,0.16454063,0.79270315,-0.64222914,0.5566211,-0.77026117,-0.7803322,-0.4187788,-0.031919762,-0.82088095,0.673971,-0.57754755,0.56161416,-0.41883022,-0.20651148,-0.41110826,-0.23487338,0.2431799,-0.59624773,1.2801676,0.23172045,0.19077021,0.09093274,0.6671757,0.2288759,-0.06433761,-0.67657286,0.18978785,-0.19941875,0.48802567,0.10466256,0.8151135,-0.0563224,0.25330815,-0.17347766,-0.14631838,0.022543015,1.1439474,-1.1577829,0.31028798,0.98574173,-0.17959383,-0.38603708,0.51037437,-0.44787976,0.030974526,0.34052327,0.23807852,0.75036335,0.44744888,-0.16958426,0.88491833,-0.1300694,0.17642432,-0.22156553,1.0573583,0.014524725,0.066148885,-0.39924496,-0.10864949,-0.1485686,-0.89930886,0.3521449,0.5915628,0.34289825,-0.75148046,0.56687325,0.6098821,-0.18016298,-0.018343106,0.28777298,0.04266101,0.8736407,-0.77043706,1.1614842,0.55149335,0.016508825,0.6273779,-0.5358115,0.84700054,0.052267075,0.70301294,-0.5407791,-0.48683155,-0.64876956,1.4668523,0.049260035,-0.17847121,-0.07498403,-0.26847193,0.29576606,0.043697797,-0.58043164,0.6819964
1991	1.1749398,0.95377094,-0.20230633,-0.11109443,-0.41401607,0.4391785,0.31286398,0.11657829,0.49025384,-0.5579259,0.5835641,0.0137397405,0.1329397,-0.6724561,0.5638806,-0.8425962,0.6360872,-1.508642,0.017116603,-1.5591356,-0.43235737,-0.107677765,-0.8618057,0.4164846,-0.2463107,0.84334725,0.95851105,-0.4577826,-0.51076686,0.42256203,-0.010452982,0.6590283,-0.23952623,0.45699278,-0.34555376,0.29884592,-0.4221731,0.28824288,0.40480557,0.1574339,-0.277984,-0.24227625,0.2137236,0.8626668,-1.1386501,-1.1116966,0.58449644,0.27224582,0.32549554,0.07005833,-0.7439015,-0.002231209,-0.5026238,0.41013017,-0.8842099,1.213533,0.11314328,0.28778705,-0.45233136,-0.18545663,-0.16161686,0.8781225,-0.17082372,0.4343851,-0.36154535,0.082829,-0.518546,-1.6786098,0.6885662,1.0649881,-0.2155335,-0.65800315,0.64090645,-0.051080763,-0.16619602,-0.20711774,0.6216081,0.04974883,0.31300068,-0.29843637,1.5524671,-0.26991418,-0.2850563,0.14727153,0.41682947,0.68955564,0.539803,-0.07537338,-0.38309553,-0.7787768,0.071716666,0.82782227,0.0041732434,-0.06583325,-0.17121768,-0.89085513,1.085205,0.89231235,-0.8044305,0.8610338
1992	1.4259654,0.33360648,-0.22977176,-0.43777463,-1.2833624,1.1249243,0.36519727,0.3786279,0.4593649,0.26098213,0.96590185,0.088965215,0.4438545,-0.5242457,0.70813185,-0.6817303,0.06712896,-1.142445,-0.059276324,-2.0475538,0.35249773,0.06360454,-1.1702179,0.77332056,0.2231162,0.9741378,1.382107,-0.2918336,-0.5375478,0.7500375,-0.19912651,0.8610511,0.15775938,0.08099648,-0.8211448,-0.42226785,0.1559984,0.6780488,0.6520883,-0.102558285,-0.28682676,-0.71412164,-0.2689948,0.5189298,-1.3159442,-1.1676103,-0.32578245,0.0018279407,0.23149358,-0.2664542,0.11513404,0.71164817,0.39526507,0.37436742,-0.2450452,0.68316364,0.35906062,-0.011004617,-0.4443638,0.6801081,-0.18651105,0.935086,0.29391435,0.9615352,-0.76954937,0.1353018,0.4821587,-0.91268206,0.71681905,0.38500684,-0.48025036,-0.98192817,0.42785808,0.0008235064,-0.12972094,0.18708946,0.93229836,0.4452352,-0.04241981,0.33515653,1.3044057,-0.4248286,-0.608451,-0.3290786,0.6789521,0.34783185,0.13880083,-0.68416935,0.20212112,0.08875632,0.62653184,0.5559539,0.11071294,0.18973914,-0.31597403,-0.013069133,1.1975344,0.57369,-0.46161693,1.0736655
1993	-0.031078013,0.109550975,-0.33378845,-0.047041457,-0.12778006,0.24311739,-0.088519424,0.2287004,0.22774683,-0.23680735,0.32789057,-0.44591638,-0.44985467,-0.06336455,-0.03971798,0.11821618,1.2174112,-0.19974402,0.48476472,-0.48676535,-0.18009435,-0.2738099,0.042808365,0.16379307,-0.37247553,-0.1102091,0.02575196,0.8035791,0.580363,0.078954004,0.18702254,0.41229534,-0.1793582,0.3306707,-0.24481225,0.7316391,0.2115002,0.676343,-0.009631879,0.44792104,-0.07428801,0.27464497,0.41742614,0.5784854,0.01271544,-0.011905345,0.33960447,0.75263095,-0.42913666,1.0947903,0.27284598,0.021710407,-0.32839087,0.435297,0.36944246,-0.65081525,-0.201409,-0.064253844,-0.25895724,0.560539,0.18794583,0.20276396,0.33035693,0.038565412,0.13599883,0.27355438,-0.6540924,-0.5902043,0.025681544,0.5294548,-0.12625937,-0.4104909,0.35062152,0.25137624,-0.49892312,0.0043396926,-0.4336583,0.049326114,0.3130329,-0.14134222,0.38437378,0.5106762,0.1050385,0.098145396,-0.26516747,0.30618373,0.10705483,0.74800897,0.031047089,0.08054789,-0.26842058,0.14453365,0.47741845,-0.66138715,0.1902423,-0.8148955,0.20022048,0.33777285,-0.2788479,-0.52761745
1994	0.6749698,0.7470203,0.36080223,1.0056375,-0.637543,-0.06852338,-0.43188396,-0.07390084,0.78583044,-0.020101443,-0.74030036,-0.6534091,-1.0449648,-0.91401064,0.037707888,-0.23658013,0.44204435,-0.6498477,-0.16090333,-0.5819909,-0.5843653,-0.094987735,-0.0075489697,0.1463743,0.1451548,0.010052332,0.5128841,0.047280945,0.93022543,0.2955916,0.777239,0.033729948,-0.061247263,0.9948532,-0.070415914,0.7025809,-0.17935465,-0.07846811,0.14144342,-0.10307017,-0.23822564,-0.10657467,0.81376714,0.27847394,-1.544235,-1.0992477,0.244489,0.35448238,-0.9338769,0.7734412,-0.18337812,0.32467127,1.0526999,0.51152897,-0.15163085,0.05057454,-0.6745226,1.2678099,-0.12372249,1.103983,0.4632014,0.35048229,-0.09120522,0.057303865,-1.1409094,-0.18294613,-0.06912118,-0.6756922,0.556454,1.1787317,-0.36742827,0.027327992,0.9228153,0.31972006,0.3339455,0.28578538,-0.67270684,0.34334943,0.110214315,-0.23418915,1.4091529,0.91167694,0.22586764,0.680015,0.6766679,0.35072055,0.23553146,0.1882957,0.42793548,0.6228177,0.09073498,0.27001172,0.27619514,-0.061498012,0.12068469,0.4827239,-0.36400428,-0.21985835,-0.8319298,-0.30233732
1995	0.7800306,0.8755157,-0.022182234,0.5796046,-0.79220116,0.24293713,-0.24192351,0.663665,0.36944613,0.18489082,-0.99081856,-0.64515525,-0.5137908,-0.9848973,0.4369399,0.005628248,0.90210944,-1.3206872,-0.092276156,-1.489202,-0.5126301,0.19091444,0.3409504,0.616212,0.37225947,0.72408915,0.8407073,0.14218007,1.2150956,0.4405341,1.0276607,0.26712042,-0.2230492,1.2483312,-0.6837026,0.5270584,-0.049350545,-0.20096676,-0.29437,-0.3701826,-0.6646119,-0.7184658,0.7010064,-0.1064449,-1.1276793,-0.42576963,0.9247893,0.35239345,-0.90214664,0.7536608,-0.34741935,0.14605694,0.59898645,-0.05542202,0.91644955,0.23751816,-0.21630949,1.4941509,0.18863113,0.8427264,0.13810678,0.47315496,-0.6810234,0.4833029,-0.6015831,0.08674697,0.27698264,-0.26975578,0.42397612,0.6516654,-0.5738267,-0.26183736,0.803037,0.17379496,0.5290164,0.42318285,-1.49024,-0.16088091,0.12711488,-0.22686067,1.8398783,1.2312078,0.30392805,0.74202526,0.61892873,0.9332885,0.060294654,0.59450233,0.70904756,0.570241,0.055619795,0.9510618,0.23683836,0.26688144,0.089386806,0.8486202,0.19351922,-0.5238283,-1.0732783,0.24154043
1996	0.19003654,0.5484246,-0.18803759,-0.032439273,0.5121434,-0.25606945,-0.14449012,-0.49839216,0.42667764,0.0710907,0.66013044,-0.02399164,0.04796317,0.4983451,-0.13363625,0.15174817,0.42343092,0.18385348,-0.2246613,-0.020933459,-0.07185557,-0.66660416,-0.15160833,0.23494336,-0.5927495,-0.57902163,-0.021760777,0.8357462,0.057352662,0.33557454,0.00024938467,0.73690695,-0.54665655,0.46006218,-0.3971508,-0.21534716,-0.43103212,0.6953004,0.03839875,0.068620145,0.13574964,0.31257093,-0.4125105,0.25382307,-0.13865833,0.18332162,0.4535401,-0.23130219,-0.08338179,0.93011457,0.12491003,0.64336646,0.27381894,0.16136394,0.1778296,-0.81028605,0.10316951,0.22646332,-0.2205533,0.78786767,-0.36027148,0.7922047,0.414586,-0.07553409,0.2892489,-0.66859585,0.13666736,-0.2627994,0.22426243,-0.04756313,0.15175413,-0.39498356,-0.10913896,0.10850132,-0.30648765,-0.606808,0.28306708,0.3664321,0.8840672,-0.11506035,-0.13947454,0.5158,0.114432834,-0.11557228,-0.24041739,-0.19713207,0.13896532,0.8530915,-0.4020296,-0.25184113,0.05401201,0.28957757,0.56767654,-0.81679857,0.34053802,-0.532479,0.5789214,0.5669694,-0.16437863,-0.14165097
1997	0.96412575,1.7469615,0.17783706,0.55543745,0.23028843,0.08674863,-0.8522559,-0.12561925,0.98382884,0.25356993,0.042048063,0.89579666,-1.2989981,-0.4399564,0.39435014,-0.40790972,0.7731495,-0.45575708,0.30252838,0.559609,0.33043584,-1.1344421,-1.6110947,1.1541818,-0.09714983,0.026239393,0.39704132,0.3700425,0.45707718,0.48871407,1.5723673,-0.020274697,-0.638741,0.4331878,-1.165901,-0.12945464,-0.08044547,-0.27476764,-0.29810122,0.8638023,0.20127821,0.43178138,-0.5906499,0.5593303,-0.98621225,-0.07151555,1.057868,0.19034728,0.8769692,0.79442567,-0.23415436,1.0020036,1.663068,-0.02242091,-0.3917257,-0.87761897,0.85065913,-0.06967069,-0.33661073,0.74497175,0.017243417,1.3339255,-0.029614262,-0.6579791,0.7201648,-0.08120303,1.2056108,-0.308904,-0.3516505,0.020902285,0.0372582,-0.9210069,-0.008646616,-0.2671551,0.6342625,0.60219026,-0.16189973,0.95715106,-0.026415288,0.08514329,-0.037339717,0.050611235,-0.7228383,-0.1227721,0.23707119,0.54614407,0.22621463,0.69454545,-0.32339007,-0.43262902,0.0711535,0.3518089,-0.3998092,-0.024317928,0.52826995,-0.360677,1.4728906,1.1612582,-0.7422854,1.3690311
1998	1.0316459,1.2760977,0.36628,0.744798,-1.3277488,0.51713175,0.5466162,0.05270542,0.5201847,-0.612731,0.38317287,0.35356984,-0.524724,-0.3163905,0.47111177,-0.48397222,-0.04862225,-1.4447889,0.19265682,-0.8108493,0.2993668,0.2593558,-0.80511963,0.06140602,-0.034834463,-0.15513842,-0.38916156,0.2725182,0.49827677,0.5466813,1.0228744,0.15018097,-0.5053651,-0.12892403,-0.49790117,-0.808867,-0.67519325,-1.394512,-0.68078345,1.227031,-0.15773441,0.7845271,-0.25128517,0.3347146,-1.4417864,-1.0317403,0.2650144,0.100821644,1.0082015,0.21588525,0.27348518,0.60256326,0.54305947,0.34603953,-0.31777576,0.25069842,0.54441404,-0.7108137,0.85524195,0.16104028,-0.28885493,0.45224518,-0.2858239,-0.5157793,0.59153557,-0.05657713,1.2537522,-0.6841245,0.53163546,-0.039840236,-0.06571984,-1.0419434,-0.30008423,0.5215219,0.059823144,0.034687944,-0.20743339,-0.18442178,0.28636354,0.162975,-0.3312735,0.35096893,-1.0467597,0.22609994,-0.039323438,0.9818322,0.3992919,-0.04311853,-1.009708,-0.4398688,-0.1734361,0.99542236,0.61171544,0.21182252,-0.065324716,-0.073826045,0.753796,1.0464864,0.0208079,0.80004233
